id,declarationTitle,incidentType,state,declarationType,declarationDate,incidentBeginDate,incidentEndDate
858dc530-3596-4b91-9deb-d8847919cc47,NEOLA NORTH FIRE,Fire,UT,FM,2007-06-30,2007-06-30,2007-07-05
9ce31784-615a-45b2-94c6-f11c16167aab,NEOLA NORTH FIRE,Fire,UT,FM,2007-06-30,2007-06-30,2007-07-05
54b93bee-c42f-4a6e-b262-6615f8da140b,NEOLA NORTH FIRE,Fire,UT,FM,2007-06-30,2007-06-30,2007-07-05
82e5936e-4c6a-4b79-948e-8dab0b6a0b31,CREEK FIRE,Fire,CA,FM,2007-06-29,2007-06-29,2007-06-30
5e2a7667-4ece-4f19-9450-3ed6c2017899,OLOWALU FIRE,Fire,HI,FM,2007-06-28,2007-06-27,2007-07-04
51a28352-0f65-4471-816e-82c160912300,ANGORA FIRE,Fire,CA,FM,2007-06-24,2007-06-24,2007-07-01
da4ea178-95b0-4d1d-a524-3ab85a0b5ea6,CARIBOU HILLS FIRE,Fire,AK,FM,2007-06-22,2007-06-21,2007-07-08
8cb3933c-8960-40b2-870b-60ee5f61e4aa,NEWCASTLE FIRE,Fire,CO,FM,2007-06-19,2007-06-19,2007-06-23
e585ed72-d7b4-4cd3-880a-91ac916c0ea0,HARVEYTOWN FIRE,Fire,GA,FM,2007-05-31,2007-05-31,NA
377045e7-e1b0-46c3-9ed1-4c8c4da8d7ab,OKEECHOBEE FIRE COMPLEX,Fire,FL,FM,2007-06-27,2007-05-29,NA
59e4796f-795f-4604-a71c-3159ca9f6f94,OKEECHOBEE FIRE COMPLEX,Fire,FL,FM,2007-06-27,2007-05-29,NA
08407192-b7d8-4670-91ff-aa5583e55fae,OKEECHOBEE FIRE COMPLEX,Fire,FL,FM,2007-06-27,2007-05-29,NA
dafb16be-5932-4ddf-89a5-3c1db77a7ae1,OKEECHOBEE FIRE COMPLEX,Fire,FL,FM,2007-06-27,2007-05-29,NA
f0ef0c53-eaf0-4868-bfa1-b718c1423faf,OKEECHOBEE FIRE COMPLEX,Fire,FL,FM,2007-06-27,2007-05-29,NA
7630b6a5-401d-4fbf-b20a-7d2edae83f36,OKEECHOBEE FIRE COMPLEX,Fire,FL,FM,2007-06-27,2007-05-29,NA
abe28019-9a75-44ad-b9d7-b12f519530af,WARREN GROVE FIRE,Fire,NJ,FM,2007-05-16,2007-05-15,NA
ecb215b5-e6db-4a1b-98b0-ed3930d8541b,WARREN GROVE FIRE,Fire,NJ,FM,2007-05-16,2007-05-15,NA
048497f1-38e3-49f9-8a96-c1e615dafcf4,ISLAND FIRE,Fire,CA,FM,2007-05-10,2007-05-10,2007-05-15
4f17c7cc-6519-4992-b765-0c40724656ed,BUGABOO SCRUB FIRE,Fire,GA,FM,2007-05-09,2007-05-09,NA
8b74bb7b-9023-47f1-822b-b1dbff71604a,CALLOOSAHATCHEE FIRE COMPLEX,Fire,FL,FM,2007-05-09,2007-05-07,NA
1a95d7b5-f41d-4b3f-a096-174e036b313a,CALLOOSAHATCHEE FIRE COMPLEX,Fire,FL,FM,2007-05-09,2007-05-07,NA
d0bc7152-a3e3-49e8-bf14-ee2df84133ad,CALLOOSAHATCHEE FIRE COMPLEX,Fire,FL,FM,2007-05-09,2007-05-07,NA
c9d3a161-7267-40e3-9635-6b9387264cdd,GRIFFITH PARK FIRE,Fire,CA,FM,2007-05-09,2007-05-08,2007-05-11
b2a3fae0-79b2-4e41-8cff-9e79a3ea9393,BLACK CREEK FIRE,Fire,FL,FM,2007-05-08,2007-05-07,NA
57b8a9f2-e1c4-4dc2-b313-7562e6cf2c48,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
5754122b-0f67-4400-b6bc-70fb7202da4a,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
845277a5-227b-4521-ae15-34b285da0c78,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
25893bee-6c11-494b-8316-c1a0871f171e,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
e6cb0b5b-eb9f-4142-ac64-eafbc04346ee,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
a4d1619f-5532-4d51-bf58-23e647259144,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
e671a264-ed68-4f9d-95c0-fd09bc144a99,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
03e4b0e8-0db9-4129-bbd7-cdb1f13a4f6c,SUWANNEE FIRE COMPLEX,Fire,FL,FM,2007-05-07,2007-05-07,NA
6d1a6b2c-ce7f-4f40-9f14-ee2077d63229,ROUNDABOUT FIRE,Fire,GA,FM,2007-05-05,2007-05-04,NA
b5865964-77c1-45db-ab63-4d844a8ba970,DELAND FIRE COMPLEX,Fire,FL,FM,2007-05-02,2007-05-01,NA
50b5d46a-d03b-421e-99db-250b84693593,DELAND FIRE COMPLEX,Fire,FL,FM,2007-05-02,2007-05-01,NA
a8f989c8-d5a1-4b8b-b2b9-fcf9bb652a19,DELAND FIRE COMPLEX,Fire,FL,FM,2007-05-02,2007-05-01,NA
21655e8f-5749-46ac-8521-9d69976b402b,DELAND FIRE COMPLEX,Fire,FL,FM,2007-05-02,2007-05-01,NA
852119b6-65f6-4d40-a57e-09372d381ecc,KNEEKNOCKER SWAMP FIRE,Fire,GA,FM,2007-04-26,2007-04-26,NA
0ba5fead-6a7c-4c98-ad8e-dca4867f7d86,SWEAT FARM ROAD FIRE,Fire,GA,FM,2007-04-17,2007-04-16,NA
38d73521-d367-42ff-9ab8-0741d9faaa05,SWEAT FARM ROAD FIRE,Fire,GA,FM,2007-04-17,2007-04-16,NA
34344d38-e526-407d-b5ce-c26fd2e32c58,53 BIG PINE FIRE,Fire,FL,FM,2007-03-26,2007-03-25,2007-03-28
c40a0bb1-8e25-4150-9008-d40ccd5dd879,241 FIRE,Fire,CA,FM,2007-03-11,2007-03-11,2007-03-14
54efe059-e975-45f8-a8ca-d8b2038d4fb6,BELEN FIRE,Fire,NM,FM,2007-02-24,2007-02-23,2007-03-05
163c9ec0-4f81-42e0-89e7-3cbb37233b19,SHEKELL FIRE,Fire,CA,FM,2006-12-03,2006-12-03,2006-12-06
47c83f10-03f5-457c-ae5e-7eae3e3b7228,RIM ROCK FIRE,Fire,TX,FM,2006-11-15,2006-11-15,NA
407b0229-6357-41b3-88a3-408a75d00c24,PINEHAVEN FIRE,Fire,NV,FM,2006-11-11,2006-11-11,2006-11-12
36903cea-f1db-459a-994e-78db7e4a895b,ESPERANZA FIRE,Fire,CA,FM,2006-10-26,2006-10-26,2006-10-31
8819ab8d-f8dc-44a5-9b5b-b31d337315ac,DAY FIRE,Fire,CA,FM,2006-09-26,2006-09-25,2006-09-30
63fc8648-3fcc-43c1-937b-a656545c9b68,ORCHARD FIRE,Fire,CA,FM,2006-09-17,2006-09-16,2006-09-18
66668f1a-3616-4d97-b757-f7102328b0ea,MOORE ROAD FIRE,Fire,TX,FM,2006-09-14,2006-09-14,NA
1ef14944-e4a0-4ee9-8bee-519561d07ce3,FLICK CREEK FIRE,Fire,WA,FM,2006-09-11,2006-09-09,2006-09-16
f5c0fd14-f569-44ff-a562-49eb58b9e99d,MA'ALAEA FIRE,Fire,HI,FM,2006-09-02,2006-09-01,2006-09-06
1bff0280-3014-40e0-8789-273a1eaf582b,RED APPLE FIRE,Fire,CO,FM,2006-09-01,2006-08-31,2006-09-03
9d2d3adb-5816-43ea-a5a0-c79e7b06d0e1,DERBY FIRE,Fire,MT,FM,2006-08-30,2006-08-30,2006-09-15
fb818da4-c868-43d6-9aee-7d511392f73d,DERBY FIRE,Fire,MT,FM,2006-08-30,2006-08-30,2006-09-15
7792f663-7544-458c-b0ca-74d180540a2e,MUDD FIRE,Fire,NV,FM,2006-08-24,2006-08-23,2006-08-30
ec9228d1-478e-4018-959a-f00d3677e875,EMERALD HILLS FIRE,Fire,MT,FM,2006-08-22,2006-08-22,2006-08-27
4be7259d-2fc3-4537-84b3-e8a71469bcae,COLUMBIA FIRE COMPLEX,Fire,WA,FM,2006-08-22,2006-08-21,2006-09-12
2c994289-ba49-4656-8dd7-d5acbd09846a,COLUMBIA FIRE COMPLEX,Fire,WA,FM,2006-08-22,2006-08-21,2006-09-12
8e7e8c71-dee6-428f-9387-33fd04e955e3,CADDO II FIRE COMPLEX,Fire,TX,FM,2006-08-19,2006-08-18,NA
e008fe23-be83-4fce-a30f-3c100b625b3f,CADDO II FIRE COMPLEX,Fire,TX,FM,2006-08-19,2006-08-18,NA
98ebfe37-8473-4eec-be45-9cdeec708c6b,PURGATORY ROAD FIRE,Fire,TX,FM,2006-08-16,2006-08-16,NA
6d734ec8-bdef-4047-ae06-7018944a2c01,JACKSON CANYON FIRE,Fire,WY,FM,2006-08-14,2006-08-14,2006-08-25
b107100d-5802-49ba-a342-83958b402fc1,VERDI FIRE,Fire,NV,FM,2006-08-12,2006-08-11,2006-08-14
d2448942-bd5b-4ab8-a1b3-3cfd6ac5d086,VALLEY MILL FIRE,Fire,WA,FM,2006-08-08,2006-08-08,2006-08-11
0d93100f-ec08-4855-b9fe-ad176cc49bc9,JUNCTION FIRE,Fire,CA,FM,2006-07-30,2006-07-29,2006-08-02
680d2b63-d052-4cdc-9ba5-b09aa876fe98,SIOUX COUNTY FIRE COMPLEX,Fire,NE,FM,2006-07-29,2006-07-28,2006-08-25
c8821193-41d0-4396-a97c-5932b0c340bf,DAWES COUNTY FIRE COMPLEX,Fire,NE,FM,2006-07-28,2006-07-27,2006-08-20
a0a929ca-17b1-4be3-857a-bd5d0db16c50,BLACK CRATER FIRE,Fire,OR,FM,2006-07-27,2006-07-27,2006-08-14
e999650f-e474-4854-8413-47fb5e8b8249,EAST RIDGE FIRE,Fire,SD,FM,2006-07-27,2006-07-27,2006-08-07
01bc8343-06db-4bad-badf-2bcd6404d519,FOSTER GULCH FIRE COMPLEX,Fire,OR,FM,2006-07-25,2006-07-24,2006-08-04
5986f2e6-65c0-4122-afd1-0438adaa3a73,HORSE FIRE,Fire,CA,FM,2006-07-24,2006-07-24,2006-07-29
cc12d024-bc47-49d3-a97a-550be9466762,BIG ROCK FIRE,Fire,NE,FM,2006-07-17,2006-07-16,2006-07-31
e8fdba98-a0b1-47cd-9bd2-c193a6f73576,THORN DIVIDE FIRE COMPLEX,Fire,WY,FM,2006-07-14,2006-07-13,2006-07-24
62426f48-a387-495c-9bdc-6046a5ec7432,SAWTOOTH FIRE COMPLEX,Fire,CA,FM,2006-07-12,2006-07-11,2006-07-25
4b96cb2b-d023-4332-b4e7-85987cdc4005,SAUNDERS FIRE,Fire,MT,FM,2006-07-11,2006-07-10,2006-07-13
94fa7077-82cc-44d1-9944-66c0e1def16e,NORTH TRINITY FIRE,Fire,TX,FM,2006-06-27,2006-06-27,NA
2df678f0-5d5b-4685-a371-67c8b4e787e1,LINEHAN FIRE COMPLEX,Fire,NV,FM,2006-06-27,2006-06-26,2006-06-30
edced4fa-3bdf-4d54-8e0f-188d1570b673,LINEHAN FIRE COMPLEX,Fire,NV,FM,2006-06-27,2006-06-26,2006-06-30
8529348b-e212-4711-ac0a-644127f56932,LINEHAN FIRE COMPLEX,Fire,NV,FM,2006-06-27,2006-06-26,2006-06-30
3cf46053-b081-4739-a904-33326e019108,OREGON FIRE,Fire,NV,FM,2006-06-27,2006-06-26,2006-06-29
d317e63d-1175-4378-bf6d-f7aa818cf37d,SUZIE FIRE,Fire,NV,FM,2006-06-26,2006-06-26,2006-07-04
4856488a-9414-416d-859e-771682e125e4,RIVERA MESA FIRE,Fire,NM,FM,2006-06-21,2006-06-18,NA
5977c507-ce7d-401f-a7f1-1473ffe2dbd9,RIVERA MESA FIRE,Fire,NM,FM,2006-06-21,2006-06-18,NA
e123591a-7e0a-4453-94ad-a2358032a274,MALO VEGA FIRE,Fire,CO,FM,2006-06-19,2006-06-18,2006-07-01
f536cf68-5b23-4cbe-b462-99fb170cfb3c,BRINS FIRE,Fire,AZ,FM,2006-06-18,2006-06-18,2006-06-28
14bb2545-adbf-433c-8518-475ac6546e84,MALPAIS FIRE,Fire,NM,FM,2006-06-16,2006-06-15,NA
0c08ecd8-135b-4343-8041-19c89af7901f,WOODY FIRE,Fire,AZ,FM,2006-06-14,2006-06-14,2006-06-17
8816fecb-a00f-4dfa-af7d-5c1d6bac0f29,POTATO FIRE,Fire,AZ,FM,2006-06-13,2006-06-12,2006-06-18
8740fc67-7ef5-47f6-817a-2fe284ef3f45,PARKS HIGHWAY (TAMARACK) FIRE,Fire,AK,FM,2006-06-08,2006-06-07,2006-06-25
9323a43d-8e2e-484d-a4de-aeb1ec9c41f2,LA BARRANCA FIRE,Fire,AZ,FM,2006-06-02,2006-06-01,2006-06-07
9caf1f00-2ea3-483b-be05-6bfd841aa20a,LAKE OLYMPIA FIRE,Fire,TX,FM,2006-05-26,2006-05-26,NA
b96b5309-dd17-42b3-b582-7992244f3861,VOLUSIA FIRE COMPLEX,Fire,FL,FM,2006-05-15,2006-05-15,2006-06-26
4344131d-baa5-4914-a3ac-a5e93c01f824,BULL MOUNTAIN FIRE,Fire,VA,FM,2006-04-15,2006-04-15,NA
e2ed867e-5ff3-4c46-9ab9-e47eec9b11b0,OJO FELIZ FIRE,Fire,NM,FM,2006-04-12,2006-04-12,NA
6353f181-9ae9-4d29-8ac2-b8adceba9e4b,NEW CASTLE FIRE,Fire,OK,FM,2006-04-06,2006-04-06,NA
23cc071d-4a62-44f0-8b7d-dc74ce8212a9,CEMENT FIRE,Fire,OK,FM,2006-04-06,2006-04-06,NA
796c60fc-da3b-4e2c-a7d4-4916bdca9bcf,PONCA CITY FIRE,Fire,OK,FM,2006-04-06,2006-04-06,2006-04-15
cc649dad-6b60-4888-a945-343c4341821f,OBEE FIRE,Fire,KS,FM,2006-03-30,2006-03-30,NA
6362b0d8-7b63-43e6-8b13-751147edb7b0,CASA FIRE,Fire,NM,FM,2006-03-01,2006-03-01,2006-03-07
cfaf9241-e54b-4b46-ad87-91cd6f860d7c,SIERRA FIRE,Fire,CA,FM,2006-02-06,2006-02-06,2006-02-16
a70fe576-03ec-4f57-8862-e6e4a34c3cf6,SIERRA FIRE,Fire,CA,FM,2006-02-06,2006-02-06,2006-02-16
1a534125-23c0-4721-a7ae-a343e64d454f,VENUS FIRE COMPLEX,Fire,TX,FM,2006-02-05,2006-02-05,NA
5486ba32-34f6-44e8-84b6-def06af5d61f,SPERRY FIRE,Fire,OK,FM,2006-01-19,2006-01-15,NA
c2a03695-c7cd-41d0-8327-c4329232b1a5,SPERRY FIRE,Fire,OK,FM,2006-01-19,2006-01-15,NA
ad7dafe2-3ca5-40f8-8be0-aafc66759036,PAOLI FIRE,Fire,OK,FM,2006-01-19,2006-01-18,NA
4f0960b6-369c-4db6-b583-13daae4d3384,RYAN FIRE,Fire,OK,FM,2006-01-19,2006-01-18,NA
f4d4e62d-1fb3-4a36-9dfe-4ba625f540ca,KIEFER FIRE,Fire,OK,FM,2006-01-19,2006-01-18,NA
de2e1dfc-481d-4807-b97a-26e6cf835ba1,STECKER FIRE,Fire,OK,FM,2006-01-19,2006-01-15,NA
804e9b17-790a-416b-98fc-52bf72add742,NORTH STILLWATER FIRE,Fire,OK,FM,2006-01-19,2006-01-15,NA
cc16b90f-2fc8-4057-b9b8-50567e6bfc76,NORTH STILLWATER FIRE,Fire,OK,FM,2006-01-19,2006-01-15,NA
d6172b30-2447-4c51-99b2-e33d79fd67e8,ORCHARD FIRE,Fire,TX,FM,2006-01-19,2006-01-19,NA
70ebd121-a3a5-4703-9702-f871b80e29d3,HUNTINGTON BROOK FIRE,Fire,TX,FM,2006-01-19,2006-01-17,NA
100d2ee0-8486-4ba8-b89d-05ee22ef8252,CADDO FIRE,Fire,TX,FM,2006-01-15,2006-01-14,NA
6ab50f3a-da1c-4e7b-bc82-cb48801cbb16,LOCKHART FIRE,Fire,TX,FM,2006-01-13,2006-01-13,NA
6bbab93c-283b-4008-87b8-44be35f4404f,RATCLIFF FIRE,Fire,OK,FM,2006-01-13,2006-01-12,NA
6ca529ba-1cb8-45ef-a6cc-4aba50afb2a9,NIEDERWALD FIRE,Fire,TX,FM,2006-01-11,2006-01-11,NA
15b3fc96-38db-4773-bc8c-b9f3c35d061f,HENRYETTA FIRE,Fire,OK,FM,2006-01-09,2006-01-09,NA
eef91195-ef8d-443f-b63a-7563763658fa,HENRYETTA FIRE,Fire,OK,FM,2006-01-09,2006-01-09,NA
a995454d-f0af-4825-872f-acce57c4ecab,MCNALLY FLATS FIRE,Fire,OK,FM,2006-01-08,2006-01-08,NA
7b4c6017-dba4-4c27-9894-2342c6cd5d05,HAWKINS FIRE,Fire,TX,FM,2006-01-08,2006-01-08,NA
e1ea7c6b-f07e-43a8-8721-526080fdf4e1,MAURICIO CANYON FIRE,Fire,CO,FM,2006-01-08,2006-01-07,2006-01-16
8fd2039a-d567-4027-ba98-8b358044a02f,MAURICIO CANYON FIRE,Fire,CO,FM,2006-01-08,2006-01-07,2006-01-16
d7a1060f-2ab0-4465-8541-b6dd6ddb1098,CEDAR CREEK FIRE,Fire,TX,FM,2006-01-07,2006-01-07,NA
12cdc55e-d647-4ed0-9777-3a10609d9446,MILL CREEK FIRE,Fire,TX,FM,2006-01-05,2006-01-05,NA
ba04a422-54df-42d5-856e-14cefa4665a4,ROSEWOOD FIRE,Fire,TX,FM,2006-01-05,2006-01-05,NA
9d0f6ed3-e5b2-44f2-9467-37074417111e,BULVERDE FIRE,Fire,TX,FM,2006-01-05,2006-01-05,NA
bc016b3c-4d41-4fbb-9994-e0274bc81c8e,EUFAULA FIRE,Fire,OK,FM,2006-01-03,2006-01-03,NA
75fbc1d6-288e-4d06-b889-93b5b61d25f4,63RD STREET FIRE,Fire,OK,FM,2006-01-02,2006-01-01,NA
df7553d7-ed71-43b5-aac5-bdc0a777d3fa,PRAGUE FIRE,Fire,OK,FM,2006-01-02,2006-01-01,NA
46ccf09a-8b87-4ed7-ab20-a169e97ca4bd,PRAGUE FIRE,Fire,OK,FM,2006-01-02,2006-01-01,NA
453a490c-7593-43b2-8e52-71a1dad0d4a7,SAPULPA FIRE COMPLEX,Fire,OK,FM,2006-01-02,2006-01-01,NA
464289f0-77c7-472c-a383-fdd04e781ae5,GUTHRIE FIRE,Fire,OK,FM,2006-01-02,2006-01-01,NA
43508776-069f-495f-81b4-232b135fdb0c,CASHION FIRE COMPLEX,Fire,OK,FM,2006-01-02,2006-01-01,NA
1a9cc3f0-e38c-41e1-ba72-f80c8e040c25,BETHEL ACRES FIRE,Fire,OK,FM,2006-01-02,2006-01-01,NA
6974f28d-1c4f-48bc-a485-7db449c92a9b,SHAMROCK FIRE COMPLEX,Fire,OK,FM,2006-01-02,2006-01-01,NA
f15d04dd-07d0-4bd9-932a-454a75d987d1,SOUTHEAST NEW MEXICO FIRE COMPLEX,Fire,NM,FM,2006-01-02,2006-01-01,2006-01-04
b651e21c-816d-41e2-b911-7f27afd4fd83,SOUTHEAST NEW MEXICO FIRE COMPLEX,Fire,NM,FM,2006-01-02,2006-01-01,2006-01-04
70ee501f-248b-42f8-a2ca-0f3a4da0d9a7,WAINWRIGHT FIRE COMPLEX,Fire,OK,FM,2006-01-01,2006-01-01,NA
bd8c0c7a-e07c-4921-a557-c496a5f7b4ee,RINGGOLD FIRE,Fire,TX,FM,2006-01-01,2006-01-01,NA
d07a9b00-10eb-427e-8c39-2235c3e13db6,DEPEW FIRE COMPLEX,Fire,OK,FM,2006-01-01,2006-01-01,NA
83bd9000-1610-4cb8-ac31-b9100be98625,CARBON FIRE,Fire,TX,FM,2006-01-01,2006-01-01,NA
5af40bd3-3cd1-487b-becb-5c4c76347862,EASTERN OKLAHOMA COUNTY FIRE COMPLEX,Fire,OK,FM,2005-12-29,2005-12-29,NA
2e60ef63-14cc-4a5c-bc7d-1137de6d830f,ACHILLE FIRE COMPLEX,Fire,OK,FM,2005-12-28,2005-12-27,NA
40a4b74f-ed24-49bb-9313-194bb56741fe,KENNEDALE FIRE,Fire,TX,FM,2005-12-28,2005-12-27,NA
2803fc30-de2b-4c52-92a3-2aaed556ccf0,HUGHES COUNTY FIRE COMPLEX,Fire,OK,FM,2005-12-28,2005-12-26,2005-12-29
b475d8db-230d-4255-b8ff-d1a17d4189f0,CALLAHAN COUNTY FIRE,Fire,TX,FM,2005-12-28,2005-12-27,NA
fd7f1bab-c3d2-448b-9bf1-9975a9a7e55e,TEXANNA ROAD FIRE,Fire,OK,FM,2005-12-02,2005-11-27,NA
1c274959-a73e-4cb4-b108-048922ce0677,ANTIOCH FIRE,Fire,OK,FM,2005-11-30,2005-11-27,NA
f0aeb44c-f842-47a4-b2e6-69a4ce721536,VELMA FIRE COMPLEX,Fire,OK,FM,2005-11-30,2005-11-29,NA
e558a6d1-4eb5-4f04-a2ca-59a883b2e9d3,FLAT ROCK FIRE COMPLEX,Fire,OK,FM,2005-11-29,2005-11-27,NA
54e31763-0934-44be-83a3-7b6c32387c31,SCHOOL FIRE,Fire,CA,FM,2005-11-18,2005-11-18,2005-11-23
957c31ac-5f2d-4fd5-a913-adcab5c38af5,BORDER # 50 FIRE,Fire,CA,FM,2005-10-06,2005-10-05,2005-10-10
69dbcc5a-b8a8-4c6a-830d-ee682400c0d3,WOODHOUSE FIRE,Fire,CA,FM,2005-10-06,2005-10-05,2005-10-08
a1de8d3c-b227-45ab-b525-453fe96202c9,TOPANGA FIRE,Fire,CA,FM,2005-09-28,2005-09-28,2005-10-10
6d59b57d-7289-45f7-b687-24a432a20044,TOPANGA FIRE,Fire,CA,FM,2005-09-28,2005-09-28,2005-10-10
4a3ff333-4bcc-4b00-8ef3-c297c1f03526,SUNDEVIL FIRE,Fire,CA,FM,2005-09-05,2005-09-05,2005-09-07
f44600af-3dbc-4bdc-beb0-bc9903074b01,CHANCE FIRE,Fire,NV,FM,2005-08-29,2005-08-28,2005-09-03
e0492141-42ce-49a8-90b8-754922798502,MANTON FIRE,Fire,CA,FM,2005-08-26,2005-08-26,2005-09-02
3a925666-fd37-4916-aea0-e7bd3deb334d,MANTON FIRE,Fire,CA,FM,2005-08-26,2005-08-26,2005-09-02
4e14d156-ca37-483c-bdda-38f117861958,DEER CREEK FIRE,Fire,OR,FM,2005-08-25,2005-08-25,2005-09-01
32bc6c0a-2450-44ba-9406-c036403a6412,VOR-MCCARTY FIRE,Fire,NV,FM,2005-08-22,2005-08-22,2005-08-25
f2f12f64-0d94-419e-89d2-f03a077c1451,WAIKELE FIRE,Fire,HI,FM,2005-08-19,2005-08-17,2005-08-20
3c577001-33a3-4fc4-8103-32441bd1a3b3,NANAKULI BRUSH FIRE,Fire,HI,FM,2005-08-15,2005-08-14,2005-08-20
8728df1b-7b78-4b3f-a6d7-5bc61770d963,SCHOOL FIRE,Fire,WA,FM,2005-08-07,2005-08-07,2005-08-19
cdd6b538-d6ce-49cf-819e-6d44d1f060ec,SCHOOL FIRE,Fire,WA,FM,2005-08-07,2005-08-07,2005-08-19
cf518e80-d056-40c9-a8d1-169026f1f827,AKONI PULE HIGHWAY FIRE,Fire,HI,FM,2005-08-04,2005-08-02,2005-08-06
ba999143-85ed-402e-9a34-3471914c94e9,LALAMILO FIRE,Fire,HI,FM,2005-08-02,2005-08-01,2005-08-06
fa5d9747-9779-43f4-a316-2190a6f3ed2c,DIRTY FACE FIRE,Fire,WA,FM,2005-08-01,2005-07-31,2005-08-08
b949f8ec-72f1-4c88-8f7d-9d323fe2a200,CA-QUARTZ FIRE-7-25-2005,Fire,CA,FM,2005-07-25,2005-07-25,2005-07-29
fd495f5b-94b3-4c49-8ab6-4783ee4a0066,AZ-WILDFIRE (EDGE COMPLEX) 07-22-2005,Fire,AZ,FM,2005-07-22,2005-07-21,2005-07-24
35534a30-2492-410c-b7dc-328a3bf1d033,AZ-WILDFIRE (EDGE COMPLEX) 07-22-2005,Fire,AZ,FM,2005-07-22,2005-07-21,2005-07-24
eabaef43-38f3-479b-bfed-6c73abaecf32,SD SKYLINE #2 FIRE 7/16/05,Fire,SD,FM,2005-07-16,2005-07-16,2005-07-17
b600cb22-b628-4826-97cd-e97301e4e20a,CARLIN FIRE,Fire,NV,FM,2005-07-16,2005-07-16,2005-07-18
edf1ee70-9126-4e04-b597-3e0f812279c6,CARLIN FIRE,Fire,NV,FM,2005-07-16,2005-07-16,2005-07-18
f88885e4-754f-40c3-a91d-cea0ab98585a,CONTACT FIRE,Fire,NV,FM,2005-07-16,2005-07-15,2005-07-21
08e7c606-df27-47ed-9c6c-c30effda54ba,MASON FIRE,Fire,CO,FM,2005-07-10,2005-07-08,2005-07-17
29189921-73c8-437f-8f32-7dd5881d2ab3,MASON FIRE,Fire,CO,FM,2005-07-10,2005-07-08,2005-07-17
0f8eb8cb-ecf9-403c-9a60-bb667c433121,SD RICCO FIRE,Fire,SD,FM,2005-07-10,2005-07-09,2005-07-19
d608645f-2079-4fee-9eb6-b5947c7e1b9f,BLUE SPRINGS FIRE,Fire,UT,FM,2005-06-27,2005-06-27,2005-07-01
13e139de-f295-47a6-b729-e805ad1f88fe,GOOD SPRINGS FIRE,Fire,NV,FM,2005-06-24,2005-06-22,2005-07-06
911fa3d8-9edb-44e9-8de7-6a1cfb893147,AZ-HUMBUG FIRE 06-23--2005,Fire,AZ,FM,2005-06-23,2005-06-22,2005-06-27
916a8c62-2035-4ea1-bee6-76b281cba670,CAVE CREEK FIRE COMPLEX,Fire,AZ,FM,2005-06-22,2005-06-21,2005-07-07
db752b7e-c660-494f-beb6-c2321c441016,CAVE CREEK FIRE COMPLEX,Fire,AZ,FM,2005-06-22,2005-06-21,2005-07-07
c03281aa-4c7b-4e4b-bd68-c1d21cb3852e,AZ-HULET FIRE-06-11-2005,Fire,AZ,FM,2005-06-12,2005-06-11,2005-06-18
7959c18a-eb42-4251-ba60-131e657090ae,AZ-BOBBY FIRE-06-08-2005,Fire,AZ,FM,2005-06-08,2005-06-08,2005-06-13
9fd5f4f8-fd33-4bdb-ac66-9d98400e7466,VEKOL FIRE-05-26-2005,Fire,AZ,FM,2005-05-26,2005-05-26,2005-05-29
19fb6a25-4a08-447d-a730-08a06d45a180,SD WILDFIRE CAMP FIVE,Fire,SD,FM,2005-04-19,2005-04-17,2005-04-19
f8582c2a-1f43-4d10-8066-0848f223dd69,KAWAIHAE ROAD FIRE HAWAII,Fire,HI,FM,2004-09-14,2004-09-12,2004-09-16
0771a23c-4317-4ab1-bdd4-65782a1c215d,RIX-CA-OLD HIGHWAY WILDFIRE 9/13/04,Fire,CA,FM,2004-09-13,2004-09-12,2004-09-17
9ca1a69d-38c9-4122-9b49-571d39f9c65f,CA-GEYSERS FIRE-09-04-2004,Fire,CA,FM,2004-09-04,2004-09-03,2004-09-15
cbadbd0c-3d3d-40b0-82d8-e0f70b7d98ab,CA-GEYSERS FIRE-09-04-2004,Fire,CA,FM,2004-09-04,2004-09-03,2004-09-15
e9d3d014-678b-465c-89c7-7c8ea30723b4,CA-PATTISON FIRE-09-03-2004,Fire,CA,FM,2004-09-03,2004-09-03,2004-09-08
59fff536-11d0-4a58-b1f3-1faabd700c3e,CA-BEAR FIRE-09-02-2004,Fire,CA,FM,2004-09-02,2004-09-02,2004-09-07
4ef8228f-904e-4fd4-bbc2-b260b5260d65,AK-TAYLOR COMPLEX FIRE-09-01-2004,Fire,AK,FM,2004-09-01,2004-08-09,2004-09-12
a33a995c-dadf-43f0-a19f-7b68c5d2a1a6,AK-TAYLOR COMPLEX FIRE-09-01-2004,Fire,AK,FM,2004-09-01,2004-08-09,2004-09-12
