disasterNumber,stateCode,incidentType,declarationType,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,totalObligatedAmountHmgp
2284,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2272,TX,Fire,Fire Suppression,NA,NA,NA,NA,56133,56133,NA,NA
1288,MN,Severe Ice Storm,Major Disaster,NA,NA,NA,NA,7734889.99,727111.27,6928401.83,1359545
2271,NV,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
1287,TX,Hurricane,Major Disaster,NA,NA,NA,NA,3704291.45,2689766.86,906909.42,3182052
2270,TX,Fire,Fire Suppression,NA,NA,NA,NA,109772.6,109772.6,NA,NA
1286,NE,Severe Storm,Major Disaster,NA,NA,NA,NA,2083481.55,147935.45,1935546.1,621569
1285,UT,Tornado,Major Disaster,NA,NA,NA,NA,518798.92,331705.11,182722.6,86350
1284,WI,Flood,Major Disaster,NA,NA,NA,NA,4064691.72,950005.26,3086906.66,641581
2269,NY,Fire,Fire Suppression,NA,NA,NA,NA,728217.43,728217.43,NA,NA
2268,NV,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2267,NV,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
1283,MN,Severe Storm,Major Disaster,NA,NA,NA,NA,11679939.6,3332720.86,8260184.09,2769144
2266,MT,Fire,Fire Suppression,NA,NA,NA,NA,406510.13,406510.13,NA,NA
1282,IA,Severe Storm,Major Disaster,NA,NA,NA,NA,10955690.74,1814403.47,8883933.06,2636499
1281,NV,Severe Storm,Major Disaster,NA,NA,NA,NA,4736115,429615.84,4190877.14,704930
2265,NV,Fire,Fire Suppression,NA,NA,NA,NA,71328.85,71328.85,NA,NA
2264,NV,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2263,AZ,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
1280,SD,Tornado,Major Disaster,NA,NA,NA,NA,801099.77,621063.41,162372.31,1152684
1278,IL,Severe Storm,Major Disaster,NA,NA,NA,NA,501235.42,20563.57,469397.28,113954
1277,IA,Severe Storm,Major Disaster,NA,NA,NA,NA,8534710.43,1862546.18,6422742.96,2449736
1276,CO,Severe Storm,Major Disaster,NA,NA,NA,NA,5242416.68,546984.2,4587872.59,1158596
2262,FL,Fire,Fire Suppression,NA,NA,NA,NA,298379.9,298379.9,NA,NA
1275,TN,Severe Storm,Major Disaster,NA,NA,NA,NA,5322523.58,2426827.39,2821849.55,853245
2261,MI,Fire,Fire Suppression,NA,NA,NA,NA,685887.95,685887.95,NA,NA
1274,TX,Tornado,Major Disaster,NA,NA,NA,NA,1525086.7,1060865.15,587622.94,778869
1273,KS,Tornado,Major Disaster,NA,NA,NA,NA,3144097.57,2597610.34,546487.23,1764725
1272,OK,Tornado,Major Disaster,NA,NA,NA,NA,40588743.22,29892462.64,10342694.45,12665798
3139,FL,Fire,Emergency,NA,NA,NA,NA,1064337.65,1064337.65,NA,NA
2260,FL,Fire,Fire Suppression,NA,NA,NA,NA,245553.7,245553.7,NA,NA
2259,FL,Fire,Fire Suppression,NA,NA,NA,NA,405179.6,405179.6,NA,NA
1271,GA,Severe Storm,Major Disaster,NA,NA,NA,NA,1868757.98,1691960.54,176797.44,495343
1270,MO,Severe Storm,Major Disaster,NA,NA,NA,NA,NA,NA,NA,319783
2258,FL,Fire,Fire Suppression,NA,NA,NA,NA,1513182.3,1513182.3,NA,NA
2257,FL,Fire,Fire Suppression,NA,NA,NA,NA,71617,71617,NA,NA
2256,FL,Fire,Fire Suppression,NA,NA,NA,NA,472703,472703,NA,NA
2255,FL,Fire,Fire Suppression,NA,NA,NA,NA,193692.1,193692.1,NA,NA
2252,FL,Fire,Fire Suppression,NA,NA,NA,NA,993223,993223,NA,NA
2251,FL,Fire,Fire Suppression,NA,NA,NA,NA,1287229.08,1233867.6,53361.48,NA
2254,FL,Fire,Fire Suppression,NA,NA,NA,NA,1273616.4,1273616.4,NA,NA
2253,FL,Fire,Fire Suppression,NA,NA,NA,NA,579368.3,579368.3,NA,NA
2250,TN,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
1269,LA,Severe Storm,Major Disaster,NA,NA,NA,NA,1737569.4,898066.5,810242.78,1037030
3138,NY,Snowstorm,Emergency,NA,NA,NA,NA,3132714.82,3132714.82,NA,NA
2249,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
1268,WY,Severe Ice Storm,Major Disaster,NA,NA,NA,NA,721979.29,43929.52,655398.71,120352
1267,CA,Freezing,Major Disaster,NA,NA,NA,NA,NA,NA,NA,2167204
3137,MI,Snowstorm,Emergency,NA,NA,NA,NA,9019537.72,8938453.81,NA,NA
1265,MS,Severe Ice Storm,Major Disaster,NA,NA,NA,NA,6970269.48,2590192.47,4349918.09,1319820
1266,AR,Severe Storm,Major Disaster,NA,NA,NA,NA,7265330.4,4572203.46,2603875.52,3634575
1264,LA,Severe Storm,Major Disaster,NA,NA,NA,NA,3033110.28,882780.99,2135164.26,915473
1263,ME,Severe Storm,Major Disaster,NA,NA,NA,NA,1579219.78,113278.63,1465941.15,235411
1262,TN,Severe Storm,Major Disaster,NA,NA,NA,NA,15377362.84,4437805.23,10793815.08,1494499
1261,AL,Severe Storm,Major Disaster,NA,NA,NA,NA,5735788.21,2349946.79,3385841.42,1096729
3136,NY,Snowstorm,Emergency,NA,NA,NA,NA,4673921.01,4673921.01,NA,NA
1260,TN,Severe Storm,Major Disaster,NA,NA,NA,NA,9863594,3896685.75,5833055.72,1875688
3135,IN,Snowstorm,Emergency,NA,NA,NA,NA,9848417.16,9838265.65,NA,NA
1259,FL,Severe Storm,Major Disaster,NA,NA,NA,NA,3099238.12,2656536.59,442701.53,1129100
1258,KS,Severe Storm,Major Disaster,NA,NA,NA,NA,9574047.21,1178287.29,8395759.92,2546649
1257,TX,Flood,Major Disaster,NA,NA,NA,NA,33279674.22,9756691.41,23183628.92,18906913
1256,MO,Severe Storm,Major Disaster,NA,NA,NA,NA,NA,NA,NA,645473
1255,WA,Mud/Landslide,Major Disaster,NA,NA,NA,NA,6183513.64,1401615.75,4781897.89,844215
1254,KS,Severe Storm,Major Disaster,NA,NA,NA,NA,6640272.08,576432.34,6063839.74,750065
1253,MO,Severe Storm,Major Disaster,NA,NA,NA,NA,12908455.45,494514.78,12413940.67,2116175
1252,WA,Severe Storm,Major Disaster,NA,NA,NA,NA,2022392.91,174832,1847560.91,286725
1251,MS,Hurricane,Major Disaster,NA,NA,NA,NA,26156383.53,13194349,12962034.53,13298291
1250,AL,Hurricane,Major Disaster,NA,NA,NA,NA,33075261.2,6459569.14,26615692.06,6689836
1249,FL,Hurricane,Major Disaster,NA,NA,NA,NA,112018620.6,44714863.89,67303756.69,15005046
3133,AL,Hurricane,Emergency,NA,NA,NA,NA,1992256,1992256,0,NA
3132,MS,Hurricane,Emergency,NA,NA,NA,NA,5544516.69,5523516.23,21000.46,NA
3131,FL,Hurricane,Emergency,NA,NA,NA,NA,42178183.02,41666045.08,512137.94,NA
2248,WA,Fire,Fire Suppression,NA,NA,NA,NA,18718.34,18718.34,NA,NA
1248,VI,Hurricane,Major Disaster,NA,NA,NA,NA,8565996.79,2159881.74,6406115.05,996958
1247,PR,Hurricane,Major Disaster,NA,NA,NA,NA,611049043.2,210172543.9,400876499.3,220712228
1246,LA,Hurricane,Major Disaster,NA,NA,NA,NA,28957783.36,14984478.32,13973305.04,7197142
1245,TX,Severe Storm,Major Disaster,NA,NA,NA,NA,9530146.71,1888561.16,7641585.55,2204299
3130,PR,Hurricane,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
3129,VI,Hurricane,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
1244,NY,Severe Storm,Major Disaster,NA,NA,NA,NA,31274411.72,29707892.15,1566519.57,2801027
2247,OK,Fire,Fire Suppression,NA,NA,NA,NA,4595.5,4595.5,NA,NA
2246,TX,Fire,Fire Suppression,NA,NA,NA,NA,321,321,NA,NA
2245,TX,Fire,Fire Suppression,NA,NA,NA,NA,16169,15754,415,NA
2244,TX,Fire,Fire Suppression,NA,NA,NA,NA,451,451,NA,NA
2243,OK,Fire,Fire Suppression,NA,NA,NA,NA,1483.3,1483.3,NA,NA
1242,VA,Hurricane,Major Disaster,NA,NA,NA,NA,12933681.07,10532227.75,2401453.32,1514019
2242,TX,Fire,Fire Suppression,NA,NA,NA,NA,361,361,NA,NA
2241,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2240,TX,Fire,Fire Suppression,NA,NA,NA,NA,10223,9959,264,NA
2239,TX,Fire,Fire Suppression,NA,NA,NA,NA,89,89,NA,NA
1243,SC,Hurricane,Major Disaster,NA,NA,NA,NA,3647893.61,2212669.86,1435223.75,580602
1241,FL,Hurricane,Major Disaster,NA,NA,NA,NA,NA,NA,NA,302741
2237,WA,Fire,Fire Suppression,NA,NA,NA,NA,230928.14,230928.14,NA,NA
2238,TX,Fire,Fire Suppression,NA,NA,NA,NA,809,809,NA,NA
1240,NC,Hurricane,Major Disaster,NA,NA,NA,NA,25888496.72,16028598.82,9859897.9,3479614
1239,TX,Severe Storm,Major Disaster,NA,NA,NA,NA,8225378.98,4219882.47,3961713.95,3887494
2236,HI,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2235,TX,Fire,Fire Suppression,NA,NA,NA,NA,38992,37996,996,NA
2234,TX,Fire,Fire Suppression,NA,NA,NA,NA,393,393,NA,NA
2233,TX,Fire,Fire Suppression,NA,NA,NA,NA,367,367,NA,NA
2232,TX,Fire,Fire Suppression,NA,NA,NA,NA,13292,12731,561,NA
2231,TX,Fire,Fire Suppression,NA,NA,NA,NA,9565,9565,NA,NA
2230,TX,Fire,Fire Suppression,NA,NA,NA,NA,20704,20196,508,NA
2229,TX,Fire,Fire Suppression,NA,NA,NA,NA,18799,18338,461,NA
2228,TX,Fire,Fire Suppression,NA,NA,NA,NA,84854,82772,2082,NA
2227,TX,Fire,Fire Suppression,NA,NA,NA,NA,44916,43814,1102,NA
2226,OK,Fire,Fire Suppression,NA,NA,NA,NA,1132660.9,1132660.9,NA,NA
2225,WA,Fire,Fire Suppression,NA,NA,NA,NA,1184534.16,1184534.16,NA,NA
2224,TX,Fire,Fire Suppression,NA,NA,NA,NA,36992,36084,908,NA
2223,TX,Fire,Fire Suppression,NA,NA,NA,NA,13535,13203,332,NA
2222,TX,Fire,Fire Suppression,NA,NA,NA,NA,31229,30463,766,NA
2221,TX,Fire,Fire Suppression,NA,NA,NA,NA,14446,14092,354,NA
2220,TX,Fire,Fire Suppression,NA,NA,NA,NA,12209,11909,300,NA
2219,TX,Fire,Fire Suppression,NA,NA,NA,NA,10918,10650,268,NA
2218,TX,Fire,Fire Suppression,NA,NA,NA,NA,10792,10527,265,NA
3128,NM,Fire,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
2217,TX,Fire,Fire Suppression,NA,NA,NA,NA,10378.9,10240.3,138.6,NA
2216,TX,Fire,Fire Suppression,NA,NA,NA,NA,48676.6,47998.3,678.3,NA
2215,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2214,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2213,NM,Fire,Fire Suppression,NA,NA,NA,NA,1337956.9,1337956.9,NA,NA
3127,TX,Fire,Emergency,NA,NA,NA,NA,41304168.5,41304168.5,NA,NA
2212,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2211,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2210,TX,Fire,Fire Suppression,NA,NA,NA,NA,2978.5,2978.5,NA,NA
2209,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2208,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2207,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2206,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2205,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2204,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2203,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2202,TX,Fire,Fire Suppression,NA,NA,NA,NA,121107.7,119620.9,1486.8,NA
2201,FL,Fire,Fire Suppression,NA,NA,NA,NA,99009898.86,98815713.86,194185,NA
3126,KS,Other,Emergency,NA,NA,NA,NA,299025.95,299025.95,NA,NA
2200,FL,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2199,TX,Fire,Fire Suppression,NA,NA,NA,NA,196740.6,194185.6,2555,NA
2198,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
3125,AR,Tornado,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
2197,GU,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2196,HI,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
3030,MI,Snowstorm,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
2195,HI,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2194,WA,Fire,Fire Suppression,NA,NA,NA,NA,134398.6,134398.6,NA,NA
2193,WA,Fire,Fire Suppression,NA,NA,NA,NA,537898.9,537898.9,NA,NA
2192,WA,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
3124,PR,Other,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
3123,RI,Other,Emergency,NA,NA,NA,NA,1539100.4,1536609.71,2490.69,NA
3122,HI,Severe Storm,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
3121,ME,Severe Storm,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
3120,CA,Fire,Emergency,NA,NA,NA,NA,16632084.85,16380812.85,251272,NA
3119,MA,Flood,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
2191,MT,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2190,NV,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2189,OR,Fire,Fire Suppression,NA,NA,NA,NA,285171.51,285171.51,NA,NA
2188,NV,Fire,Fire Suppression,NA,NA,NA,NA,28676.64,28676.64,NA,NA
2187,OR,Fire,Fire Suppression,NA,NA,NA,NA,357301.86,357301.86,NA,NA
2186,WA,Fire,Fire Suppression,NA,NA,NA,NA,272044.68,268617.3,3427.38,NA
2185,NV,Fire,Fire Suppression,NA,NA,NA,NA,558515.77,558515.77,NA,NA
2184,TX,Fire,Fire Suppression,NA,NA,NA,NA,1190,1190,NA,NA
2183,NV,Fire,Fire Suppression,NA,NA,NA,NA,932280.44,932280.44,NA,NA
2182,AZ,Fire,Fire Suppression,NA,NA,NA,NA,78416.73,78416.73,NA,NA
2181,AZ,Fire,Fire Suppression,NA,NA,NA,NA,738080.77,738080.77,NA,NA
2180,AK,Fire,Fire Suppression,NA,NA,NA,NA,8006377.4,8006377.4,NA,NA
2179,TX,Fire,Fire Suppression,NA,NA,NA,NA,46133.5,46133.5,NA,NA
2178,CO,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2177,NM,Fire,Fire Suppression,NA,NA,NA,NA,964468,964468,NA,NA
2176,AZ,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2175,TX,Fire,Fire Suppression,NA,NA,NA,NA,67507.3,67507.3,NA,NA
2174,TX,Fire,Fire Suppression,NA,NA,NA,NA,7865.2,7865.2,NA,NA
2173,OK,Fire,Fire Suppression,NA,NA,NA,NA,28434,28434,NA,NA
2172,TX,Fire,Fire Suppression,NA,NA,NA,NA,9716,9716,NA,NA
2171,TX,Fire,Fire Suppression,NA,NA,NA,NA,17969,17969,NA,NA
2170,TX,Fire,Fire Suppression,NA,NA,NA,NA,1067.5,1067.5,NA,NA
2169,TX,Fire,Fire Suppression,NA,NA,NA,NA,304833.9,304833.9,NA,NA
2168,TX,Fire,Fire Suppression,NA,NA,NA,NA,23340.8,23340.8,NA,NA
2167,TX,Fire,Fire Suppression,NA,NA,NA,NA,21858.2,21858.2,NA,NA
2166,TX,Fire,Fire Suppression,NA,NA,NA,NA,37398.2,37398.2,NA,NA
2165,TX,Fire,Fire Suppression,NA,NA,NA,NA,5310.9,5310.9,NA,NA
2164,TX,Fire,Fire Suppression,NA,NA,NA,NA,44075.5,44075.5,NA,NA
2163,TX,Fire,Fire Suppression,NA,NA,NA,NA,16529.1,16529.1,NA,NA
2162,TX,Fire,Fire Suppression,NA,NA,NA,NA,19501.3,19501.3,NA,NA
2161,TX,Fire,Fire Suppression,NA,NA,NA,NA,1610,1610,NA,NA
2160,TX,Fire,Fire Suppression,NA,NA,NA,NA,10498.6,10498.6,NA,NA
2159,TX,Fire,Fire Suppression,NA,NA,NA,NA,5010.6,5010.6,NA,NA
2158,TX,Fire,Fire Suppression,NA,NA,NA,NA,52328.5,52328.5,NA,NA
2157,TX,Fire,Fire Suppression,NA,NA,NA,NA,58709,58709,NA,NA
2156,TX,Fire,Fire Suppression,NA,NA,NA,NA,3756.2,3756.2,NA,NA
2155,TX,Fire,Fire Suppression,NA,NA,NA,NA,7036.4,7036.4,NA,NA
2154,TX,Fire,Fire Suppression,NA,NA,NA,NA,14725.9,14725.9,NA,NA
2153,TX,Fire,Fire Suppression,NA,NA,NA,NA,1717.1,1717.1,NA,NA
2152,TX,Fire,Fire Suppression,NA,NA,NA,NA,10467.1,10467.1,NA,NA
2151,TX,Fire,Fire Suppression,NA,NA,NA,NA,26617.5,26617.5,NA,NA
2150,TX,Fire,Fire Suppression,NA,NA,NA,NA,3832.5,3832.5,NA,NA
2149,TX,Fire,Fire Suppression,NA,NA,NA,NA,1709.4,1709.4,NA,NA
2148,TX,Fire,Fire Suppression,NA,NA,NA,NA,55195.7,55195.7,NA,NA
2147,TX,Fire,Fire Suppression,NA,NA,NA,NA,242500.3,242500.3,NA,NA
2146,TX,Fire,Fire Suppression,NA,NA,NA,NA,90075.3,90075.3,NA,NA
2145,TX,Fire,Fire Suppression,NA,NA,NA,NA,341529.3,341529.3,NA,NA
2144,OK,Fire,Fire Suppression,NA,NA,NA,NA,50911.7,50911.7,NA,NA
2143,TX,Fire,Fire Suppression,NA,NA,NA,NA,10542,10542,NA,NA
2142,TX,Fire,Fire Suppression,NA,NA,NA,NA,287844.9,279057.1,8787.8,NA
2141,TX,Fire,Fire Suppression,NA,NA,NA,NA,10298.4,10298.4,NA,NA
2140,OK,Fire,Fire Suppression,NA,NA,NA,NA,10342.5,10342.5,NA,NA
2139,TX,Fire,Fire Suppression,NA,NA,NA,NA,10684.8,10684.8,NA,NA
2138,TX,Fire,Fire Suppression,NA,NA,NA,NA,19322.8,19322.8,NA,NA
2137,TX,Fire,Fire Suppression,NA,NA,NA,NA,10665.2,10665.2,NA,NA
2136,OK,Fire,Fire Suppression,NA,NA,NA,NA,43485.4,43485.4,NA,NA
2135,TX,Fire,Fire Suppression,NA,NA,NA,NA,3612,3612,NA,NA
2134,TX,Fire,Fire Suppression,NA,NA,NA,NA,9263.1,9263.1,NA,NA
2133,TX,Fire,Fire Suppression,NA,NA,NA,NA,19758.2,19758.2,NA,NA
2132,TX,Fire,Fire Suppression,NA,NA,NA,NA,3908.1,3908.1,NA,NA
2131,TX,Fire,Fire Suppression,NA,NA,NA,NA,12667.2,12667.2,NA,NA
2130,TX,Fire,Fire Suppression,NA,NA,NA,NA,154,154,NA,NA
2129,TX,Fire,Fire Suppression,NA,NA,NA,NA,10304.7,10304.7,NA,NA
2128,TX,Fire,Fire Suppression,NA,NA,NA,NA,985.6,985.6,NA,NA
2127,TX,Fire,Fire Suppression,NA,NA,NA,NA,3388,3388,NA,NA
2126,TX,Fire,Fire Suppression,NA,NA,NA,NA,15425.2,15425.2,NA,NA
2125,TX,Fire,Fire Suppression,NA,NA,NA,NA,8712.9,8712.9,NA,NA
2124,TX,Fire,Fire Suppression,NA,NA,NA,NA,254.1,254.1,NA,NA
2123,TX,Fire,Fire Suppression,NA,NA,NA,NA,6106.1,6106.1,NA,NA
2122,TX,Fire,Fire Suppression,NA,NA,NA,NA,22213.1,22213.1,NA,NA
3118,OK,Fire,Emergency,NA,NA,NA,NA,728068.5,715047,13021.5,NA
2121,TX,Fire,Fire Suppression,NA,NA,NA,NA,13685.7,13685.7,NA,NA
2120,OK,Fire,Fire Suppression,NA,NA,NA,NA,106274,106274,NA,NA
2119,OK,Fire,Fire Suppression,NA,NA,NA,NA,90917.25,90917.25,NA,NA
3117,TX,Fire,Emergency,NA,NA,NA,NA,4478262.25,4478262.25,NA,NA
2118,OK,Fire,Fire Suppression,NA,NA,NA,NA,89556.6,89556.6,NA,NA
2117,TX,Fire,Fire Suppression,NA,NA,NA,NA,228928.7,228928.7,NA,NA
2116,MA,Fire,Fire Suppression,NA,NA,NA,NA,79664.9,NA,79664.9,NA
2115,NY,Fire,Fire Suppression,NA,NA,NA,NA,6199578,6199578,NA,NA
3116,FL,Hurricane,Emergency,NA,NA,NA,NA,4462784.19,4462784.19,0,NA
2114,AZ,Fire,Fire Suppression,NA,NA,NA,NA,1332890,1332890,NA,NA
2113,AZ,Fire,Fire Suppression,NA,NA,NA,NA,171329.2,171329.2,NA,NA
3115,OK,Human Cause,Emergency,NA,NA,NA,NA,4309405.82,4277671.02,31734.8,NA
2112,OR,Fire,Fire Suppression,NA,NA,NA,NA,3563854.01,3563854.01,NA,NA
2111,MT,Fire,Fire Suppression,NA,NA,NA,NA,2887129,2887129,NA,NA
2110,MT,Fire,Fire Suppression,NA,NA,NA,NA,16959,16959,NA,NA
2109,SD,Fire,Fire Suppression,NA,NA,NA,NA,49833,49833,NA,NA
2108,UT,Fire,Fire Suppression,NA,NA,NA,NA,8815.1,8815.1,NA,NA
2107,UT,Fire,Fire Suppression,NA,NA,NA,NA,145739.3,145739.3,NA,NA
2106,NV,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2105,WA,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2104,WA,Fire,Fire Suppression,NA,NA,NA,NA,12218145.6,12218145.6,NA,NA
2103,WA,Fire,Fire Suppression,NA,NA,NA,NA,17711728.14,17711728.14,NA,NA
2102,CO,Fire,Fire Suppression,NA,NA,NA,NA,5283.6,5283.6,NA,NA
2101,WA,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2100,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
3114,FL,Flood,Emergency,NA,NA,NA,NA,2717998.2,2717998.2,0,NA
2099,CO,Fire,Fire Suppression,NA,NA,NA,NA,86755.2,86755.2,NA,NA
2098,CO,Fire,Fire Suppression,NA,NA,NA,NA,4417.78,4417.78,NA,NA
2097,AZ,Fire,Fire Suppression,NA,NA,NA,NA,250772,250772,NA,NA
2096,AZ,Fire,Fire Suppression,NA,NA,NA,NA,78682,78682,NA,NA
2095,AZ,Fire,Fire Suppression,NA,NA,NA,NA,179704,179704,NA,NA
2094,AZ,Fire,Fire Suppression,NA,NA,NA,NA,115026.8,115026.8,NA,NA
2093,AZ,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2092,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2091,TX,Fire,Fire Suppression,NA,NA,NA,NA,100369.9,100369.9,NA,NA
3113,TX,Drought,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
2090,TX,Fire,Fire Suppression,NA,NA,NA,NA,210625.4,210625.4,NA,NA
2089,AZ,Fire,Fire Suppression,NA,NA,NA,NA,22420,22420,NA,NA
2088,AZ,Fire,Fire Suppression,NA,NA,NA,NA,138096,138096,NA,NA
2087,AZ,Fire,Fire Suppression,NA,NA,NA,NA,158330,158330,NA,NA
2086,AZ,Fire,Fire Suppression,NA,NA,NA,NA,206437.7,206437.7,NA,NA
3112,VA,Snowstorm,Emergency,NA,NA,NA,NA,5664851.19,5641754.36,23096.83,NA
3111,DE,Snowstorm,Emergency,NA,NA,NA,NA,626626.79,626626.79,NA,NA
3110,NC,Snowstorm,Emergency,NA,NA,NA,NA,14903535.96,14903535.96,NA,NA
3109,WV,Snowstorm,Emergency,NA,NA,NA,NA,5541924.38,5534868.12,7056.26,NA
3108,DC,Snowstorm,Emergency,NA,NA,NA,NA,546984.3,546984.3,NA,NA
3107,NY,Snowstorm,Emergency,NA,NA,NA,NA,11978567.7,11938317.8,40249.9,NA
3106,NJ,Snowstorm,Emergency,NA,NA,NA,NA,1863094.36,1863094.36,NA,NA
3105,PA,Snowstorm,Emergency,NA,NA,NA,NA,25048323.54,24946709.81,101613.73,NA
3104,KY,Snowstorm,Emergency,NA,NA,NA,NA,1808308.18,1808308.18,NA,NA
3103,MA,Snowstorm,Emergency,NA,NA,NA,NA,1314587.71,1314359.71,163,NA
3102,RI,Snowstorm,Emergency,NA,NA,NA,NA,167897.12,167897.12,NA,NA
3101,NH,Snowstorm,Emergency,NA,NA,NA,NA,644697.67,644697.67,NA,NA
3100,MD,Snowstorm,Emergency,NA,NA,NA,NA,8455544.81,8416051.06,39493.75,NA
3098,CT,Snowstorm,Emergency,NA,NA,NA,NA,NA,NA,NA,NA
3099,ME,Snowstorm,Emergency,NA,NA,NA,NA,552902.15,552902.15,NA,NA
3097,GA,Snowstorm,Emergency,NA,NA,NA,NA,20561775.35,20567814.41,-6039.06,NA
3096,AL,Snowstorm,Emergency,NA,NA,NA,NA,14958098.4,14958098.4,NA,NA
3095,TN,Snowstorm,Emergency,NA,NA,NA,NA,14211736.67,14214831.67,-3095,NA
3094,RI,Toxic Substances,Emergency,NA,NA,NA,NA,1994342.72,1994342.72,NA,NA
2085,WA,Fire,Fire Suppression,NA,NA,NA,NA,1487401.52,1487401.52,NA,NA
2084,OR,Fire,Fire Suppression,NA,NA,NA,NA,639513.43,639513.43,NA,NA
2083,OR,Fire,Fire Suppression,NA,NA,NA,NA,4600101.79,4600101.79,NA,NA
2082,OR,Fire,Fire Suppression,NA,NA,NA,NA,265690.51,265690.51,NA,NA
2081,OR,Fire,Fire Suppression,NA,NA,NA,NA,145795.3,145795.3,NA,NA
2080,ME,Fire,Fire Suppression,NA,NA,NA,NA,151581.41,NA,151581.41,NA
2079,WA,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2078,AK,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2077,CO,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2076,SD,Fire,Fire Suppression,NA,NA,NA,NA,715276.08,406214.9,309061.18,NA
2075,OR,Fire,Fire Suppression,NA,NA,NA,NA,917118.14,1140896.94,-223778.8,NA
2074,AK,Fire,Fire Suppression,NA,NA,NA,NA,1726889.5,1726889.5,NA,NA
2073,AZ,Fire,Fire Suppression,NA,NA,NA,NA,172823.13,NA,172823.13,NA
2072,CO,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2071,CA,Fire,Fire Suppression,NA,NA,NA,NA,3314655.92,3314655.92,NA,NA
2070,WA,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2069,OR,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2068,SD,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2067,TX,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
2066,OR,Fire,Fire Suppression,NA,NA,NA,NA,NA,NA,NA,NA
